id,title,pos_score,neutral_score,neg_score
11432200,Terra Mare Morning Restore Under Review: Ingredients List Side Effects Complaints Examined,0.023132,0.828408,0.14846
11432202,"Apple to Shift All US iPhone Assembly to India Amid Tariff Turmoil, Report Says",0.046973,0.90686,0.046167
11432181,Apple may shift all US-bound iPhone production from China to India,0.138895,0.824115,0.036991
11432179,Google's Pixel Buds Pro 2 are $50 off right now,0.040938,0.905305,0.053756
11434400,Engadget Podcast: The death of 4chan (for now),0.014828,0.963091,0.022081
11434430,You Can Lock and Hide Apps on Your iPhone With This Trick,0.147053,0.527834,0.325113
11434410,"I tested this affordable E Ink phone for two weeks, and it rewired my brain (for the better)",0.85101,0.111956,0.037033
11434409,"I swapped my ThinkPad for a MacBook Air M4, and it's spoiled work laptops for me",0.014321,0.117584,0.868095
11434434,Bride Refuses to Try on Wedding Dress Bought by Mother without Her Approval: ‘Made a Big Decision Without Me’,0.040434,0.526682,0.432884
11434443,"The Honor 400 Lite gives you iPhone 16 Pro Max features on the cheap, without the Apple performance",0.079701,0.551334,0.368964
11434462,Giants trade back into the first round to take Mississippi quarterback Jaxson Dart at No. 25,0.025151,0.961047,0.013802
11434465,"Apple aims to source all US iPhones from India in pivot away from China, FT reports",0.28702,0.688671,0.02431
11432319,"iPadOS 19 could finally blur the lines between iPads and Macs, but new menu bar rumors sound too good to be true",0.202409,0.423176,0.374414
11432321,Got a Google Pixel 7a? You could be eligible for a payout or free battery swap – here’s how to check,0.192102,0.716395,0.091502
11432316,Old Deion Sanders tweet goes viral for the wrong reason after Shedeur's NFL Draft slide,0.005715,0.080383,0.913903
11432342,Apple Aims to Build Most iPhones for US in India by End-2026,0.721231,0.261367,0.017402
11432343,Making a Play for Undervalued UK Stocks,0.856716,0.098838,0.044446
11432337,"Falcons fans are buzzing after Jalon Walker, James Pearce Jr. transformed the pass rush overnight",0.904436,0.057959,0.037604
11432347,Apple May Shift to Making US iPhones in India. It Won't Be Easy,0.362465,0.412831,0.224704
11432322,Finding Wondrous Wildlife in an Urban Oasis,0.136266,0.841732,0.022002
11432312,"Apple plans to produce all U.S.-sold iPhones in India, report claims",0.178435,0.785813,0.035752
11432317,Samsung's excellent Galaxy Buds 3 Pro drop to their lowest price this year,0.087809,0.863673,0.048518
11432320,Searches for second-hand phones have boomed after Trump’s tariff threats – here are the 3 best places to buy pre-owned,0.217526,0.373187,0.409286
11432323,The latest 2025 MacBook Air gets another price cut at Amazon: our favorite laptop is now down to its lowest-ever price,0.278151,0.459813,0.262037
11432370,Make Money for Recycling Old Tech and Let the Broken iPhone Go,0.527095,0.111242,0.361663
11432362,What pre-draft scouting reports said about Giants QB Jaxson Dart,0.011714,0.975199,0.013087
11432135,Orlando City aims to get back on scoreboard,0.193901,0.783297,0.022802
11434401,Bloomberg Daybreak: China Denies US Trade Talks,0.008012,0.911529,0.080459
11431924,Selma Blair Reveals She's 'Truly Relapse-Free' Following MS Diagnosis — Now She's Ready to Plan for the Future (Exclusive),0.758503,0.203175,0.038322
11432025,Listen to Fiona Apple’s New Cover of Neil Young’s “Heart of Gold”,0.040337,0.919972,0.039692
11431987,How secure is my password? Use this test to find out,0.046426,0.805703,0.147871
11432224,The Best Self-Tanners for Sun-Kissed Skin in a Bottle,0.505315,0.411719,0.082967
11432057,WSU continues to beef up defensive line by adding transfer DL,0.612722,0.323277,0.064001
11432049,Alex Marlow: Abolish the Woke Scholastic Book Fair in Schools,0.326046,0.646301,0.027654
11432028,"The Best Tasting Mezcals Under $50, Blind Taste Tested And Ranked",0.303181,0.635887,0.060931
11432073,Sounders looking for third straight win when they face Colorado on Saturday,0.171347,0.807932,0.020722
11432029,Ariana Grande Joins ‘Wicked’ Co-Star Jeff Goldblum For A Cover Of A Near-100-Year-Old Song,0.182301,0.772389,0.04531
11432046,"Regarding AI, Is Sin Contagious?",0.014977,0.85925,0.125772
11432062,NFL draft results: Arizona Cardinals add EDGE Jordan Burch in Round 3,0.038761,0.951291,0.009948
11432063,"Winning: Trump Decoupled China and Apple, a Massive Accomplishment",0.769074,0.160457,0.070469
11432070,NFL draft grades for Arizona Cardinals 2nd-round pick Will Johnson,0.039546,0.952582,0.007872
11432071,Below Deck’s Aesha Scott Says She and Fiancé Scott Dobson Will Be ‘Going Down a Not-So-Traditional Route’ with This Part of Their Wedding (Exclusive),0.144822,0.814554,0.040624
11432082,The unspoken rules of MAGA womanhood,0.058647,0.847041,0.094312
11432115,"Apple Loop: iPhone 17 Air Leak, iOS 19 Changes, Apple Watch Upgrades",0.100028,0.878377,0.021594
11432116,"Android Circuit: Galaxy Z Flip 7 Details, Gmail’s Unsubscribe Help, Pixel 10 Design Leaks",0.01082,0.862438,0.126741
11432111,"36 Easy, Affordable Products To Make Your Beauty Routine That Much More Effective In 2025",0.877827,0.09831,0.023863
11432093,"China May Suspend Some Tariffs, Lifting S&P 500 Stock",0.088607,0.729106,0.182287
11432081,"Work-from-home more prevalent in Bay Area than rest of U.S. and world, surveys show",0.140767,0.846106,0.013126
11432106,Spotify Stock Tests Buy Point Ahead Of Q1 Report,0.052337,0.924211,0.023452
11432112,"Life360 Clears Key Benchmark, Hitting 80-Plus RS Rating",0.525441,0.432173,0.042386
11432100,"Spotify Easily Bests Its Competitors in Listening Time, But Is Overall Engagement Growing? It’s Complicated",0.019947,0.029683,0.95037
11432118,"Comedian Bert Kreischer, Known for His Shirtless Routines, Delivers Spicy Strip Tease for 'Jennifer Hudson Show' Spirit Tunnel",0.51098,0.296911,0.192109
11432101,Summer Walker Says She ‘Almost Died’ While Giving Birth to Both of Her Children,0.093247,0.762831,0.143922
11432079,Small businesses push for exemptions from Trump tariffs,0.140545,0.76442,0.095035
11432128,Drew Barrymore Says She's Had No Work Done to Her Face — and Wants to 'Stay That Way',0.398497,0.501276,0.100227
11432129,Jeffrey Dean Morgan and Hilarie Burton Bring Their 2 Kids to Canneseries Festival Red Carpet in Rare Appearance,0.286078,0.692827,0.021095
11432105,Carroll's clues: Raiders HC Pete Carroll's posts hint 2025 NFL draft selections,0.02267,0.950623,0.026707
11432121,Ryan Coogler's production company Proximity Media is thriving — and 'Sinners' is just the beginning,0.858517,0.119098,0.022385
11432136,"Heather Dubrow Celebrates Daughter Katarina, 18, as She Commits to Yale University for College: 'Excited to Watch You Shine'",0.892476,0.098957,0.008567
11432113,Stocks Flashing Renewed Technical Strength: Itron,0.665897,0.256106,0.077996
11432150,Saffron On The Menu: How Top Chefs Use World’s Most Expensive Spice,0.060604,0.893794,0.045602
11432127,Toplines: April 2025 Times/Siena Poll of Registered Voters Nationwide,0.029805,0.964914,0.005281
11432123,Novo Business Checking Account Review,0.010961,0.9779,0.011139
11432091,New Music Friday: 5 Songs You Need to Hear This Week (4/25),0.052545,0.940213,0.007242
11432141,Tess Holliday Has Perfect Response to Critic Who Tells Her to ‘Just Take the Ozempic’,0.566435,0.274328,0.159237
11432147,Willie Nelson's Wife Claps Back at Inaccurate Report Claiming Their Son Lukas Is Caring for Them,0.149796,0.221854,0.62835
11432149,How Betsey Johnson Built a Fashion Empire by Staying ‘True to Herself’: ‘The Betsey Factor’ (Exclusive),0.74214,0.214201,0.043659
11432153,Arizona Cardinals 1st-round pick Walter Nolan wants to be compared to Aaron Donald,0.059212,0.880403,0.060385
11432148,Lizzo Gushes Over Adriana Lima Telling Her She's 'Pretty': 'Does This Mean I'm a Very Sexy Angel Now?',0.300843,0.513443,0.185714
11432151,Former Bachelorette Tayshia Adams and 'Summer House' Alum Luke Gulbranson Break Up After 2 Years of Dating,0.007715,0.294629,0.697655
11432146,8 Hockey Romance Books to Spice Up the NHL Playoffs,0.518969,0.450928,0.030102
11432074,Senate Still Waiting for Trump’s Judicial Nominees,0.015527,0.965,0.019474
11432166,"As Trump Demands Companies Bring Jobs to US, Apple Is Shifting Its Production to...India",0.840807,0.11309,0.046103
11432154,"Inspired by 'Sesame Street,' Brett Goldstein combines puppets and stand-up in HBO special 'Second Best Night of Your Life'",0.638617,0.330267,0.031116
11432156,Where Do These TV Shows And Movies Take Place?,0.014608,0.970081,0.015311
11432184,NY Mag: George Soros' Son Alex Can't Fill His Father's Shoes,0.019961,0.647663,0.332376
11432185,Report: Apple to Shift All U.S. iPhone Assembly from China to India,0.093619,0.880302,0.026079
11432142,Set off on a fitness journey with 25% off the Fitbit Versa 4,0.642684,0.309134,0.048183
11432165,"The 2025 MacBook Air Has Never Been So Cheap, Amazon Clears Out Stock at a Record Low Price",0.220502,0.596128,0.18337
11432186,"NFL Draft 2025 winners losers: Giants, Browns make right trades; Shedeur Sanders slide stuns on Day 1",0.039396,0.607774,0.35283
11432187,PragerU’s Carol Roth: The IRS Confiscates More from U.S. Taxpayers Than the GDP of Almost Every Country in the World,0.04497,0.828732,0.126299
11432189,Michelle Pfeiffer Beams at Hollywood Handprint Ceremony as She's Joined by Former Costars Dakota and Elle Fanning,0.208258,0.783561,0.008181
11432190,Ashley Park Thanks Stylist Brad Goreski for Making Her 'Feel Comfortable' in Her 'Own Skin' Again After Septic Shock,0.701449,0.153768,0.144783
11432193,"Selma Blair Says Her Son Arthur, 13, Thinks All Her Movies Are in 'Black and White': 'Not Joking' (Exclusive)",0.172353,0.782827,0.04482
11432191,Experts Warn of 'Higher Costs Across All Aspects of the Wedding World' Due to Trump Tariffs,0.051603,0.471393,0.477004
11432140,Amazon deal of the day: The new 13-inch M4 MacBook Air just dropped to its best price to date,0.376856,0.528623,0.094521
11432195,Apple wants to build America's iPhones in India by the end of 2026,0.51207,0.471563,0.016367
11432158,A Historical Epic of the Chinese in America,0.081574,0.901676,0.01675
11432205,"This 6-in-1 Anker Charger Is Selling for Peanuts, and Itâs Flying Off Amazonâs Shelves",0.046074,0.261849,0.692078
11432206,Michigan State football adds Hope College transfer DE Jack Lamancusa,0.135781,0.847061,0.017158
11432218,Eat Better Food: Some Of The Best Gourmet Subscriptions For Foodies,0.826988,0.14402,0.028991
11432122,"Consumer Confidence Drops, But Apple to Shift Production to India and China Tariff Cuts Amid Trade Tensions",0.031727,0.152313,0.81596
11432168,Disable These 3 iOS Settings to Extend Your iPhone's Battery Life,0.051521,0.715048,0.233431
11432220,Book Club: Let’s Talk About Adam Ross’s ‘Playworld’,0.028967,0.961193,0.00984
11432180,Dungeon of Doom: Our thoughts after Lions take Ohio State DL in first round,0.0229,0.957328,0.019771
11432223,"Lorde Returns With a Nostalgic Breakup Anthem, and 9 More New Songs",0.161861,0.795872,0.042266
11432213,Ravneet Gill’s recipe for apple souffle and hazelnuts,0.107063,0.750128,0.142809
11432214,3 Key Insights from Ananya Pareek on Enhancing Hardware Performance Across Modern Devices,0.518053,0.46587,0.016077
11432217,Ryan Reynolds Shares the Sweet Family Tradition His Father Started That He's Continuing with His 4 Kids (Exclusive),0.615909,0.363664,0.020427
11432230,NFL draft results: 5 thing to know abuts Cardinals DL Walter Nolen,0.025864,0.897762,0.076374
11432137,Main Justice: Live from Princeton,0.010446,0.985431,0.004122
11432233,"Sammy Hagar's New Song ""Encore. Thank You. Goodnight."" Was Inspired by a Dream About Eddie Van Halen",0.667502,0.302763,0.029734
11432236,"Colors are objective, according to two philosophers − even though the blue you see doesn’t match what I see",0.368166,0.518269,0.113565
11432239,Google is killing software support for early Nest Thermostats,0.037669,0.450324,0.512007
11432250,"For Susan Lieu, fall of Saigon isn't just about reflecting on the past",0.147455,0.746609,0.105936
11432212,"Markets enjoy strong end to week, led by tech moves made by Apple, Alphabet",0.859542,0.116824,0.023633
11432257,Motorola’s Moto Watch Fit Apes Apple Watch Charm On A Tight Budget,0.240939,0.518587,0.240474
11432197,A couple bought a bank in downtown Belleville. They’ve opened a bookstore in it.,0.367546,0.615751,0.016704
11432238,"Stock Movers: Alphabet, Apple, Skechers",0.035529,0.910566,0.053905
11432231,"Why ‘The Terror,’ ’Pachinko’ Showrunner Soo Hugh is Looking to Korea: ‘It’s Just So Exciting and So Dynamic’",0.305812,0.599279,0.094908
11432244,The Doors' Robby Krieger Recalls Thinking the Late Val Kilmer Didn't Look Like Jim Morrison When He Landed Biopic Role,0.039526,0.879132,0.081342
11432247,Why Shopping Local This Indie Bookstore Day Is More Important Than Ever,0.396,0.465301,0.138699
11432222,EU's Sword Over Musk's X: Politico Warns of Impending Censorship,0.004237,0.044752,0.951012
11432245,Selma Blair Reveals She's 'Truly in Remission' Following MS Diagnosis — Now She's Ready to Plan for the Future (Exclusive),0.748891,0.227829,0.023279
11432260,Billy Ray Cyrus Releases Uplifting Remix of 'ASK (Honor Song)',0.100073,0.868564,0.031363
11432259,Spotify Stock Nears Buy Point Ahead Of Q1 Report,0.152288,0.814665,0.033047
11432266,"Loons vs. Vancouver: Keys to match, projected starting XI and a prediction",0.034701,0.958016,0.007283
11432268,"‘The Agency’ Producer Celebrates Success of George Clooney-Backed Adaptation, Says Streamers Can’t Count on ‘If You Make It, They’ll Come’",0.587746,0.357457,0.054797
11432274,"Sling TV Deal: Here’s How to Get 50% Off Your First Month, Plus Get $5 Off Max",0.358008,0.505852,0.136139
11432272,Conan O’Brien on Why He’s Returning to the Oscars and Filming His Travel Show Overseas as America Loses Favor: ‘They Can Take Out Their Rage at Me’,0.42422,0.464283,0.111497
11432261,How much are tickets to see Keanu Reeves in ‘Waiting for Godot’ on Broadway?,0.016949,0.969009,0.014042
11434489,Adam Scott Responds to Ben Stiller Agreeing It’s a Missed Opportunity He Wasn’t Asked to Host ‘SNL’,0.057163,0.540866,0.401972
11432265,"Happy birthday, Apple Watch: 10 best features that changed how we track our health, ranked",0.711281,0.251358,0.037361
11432263,I've never worn a pair of headphones quite like these,0.074326,0.792885,0.132789
11432271,"Apple Plans iPhone Shift From China To India Amid Tariff Pressures, Geopolitical Risks: Report",0.037401,0.741408,0.221191
11434375,The EU AI Act: How Businesses Using AI Can Avoid New Fees,0.378967,0.410893,0.21014
11434373,Taylor Swift’s Newest Album Is Her Latest To Reach A Special Milestone,0.750881,0.221457,0.027663
11434382,Samsung’s Android Update—What Galaxy Owners Must Do Now,0.022597,0.957217,0.020187
